University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Language,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
University of Twente,UT,"Behavioural, Management and Social sciences",Advanced Research Methods,,"Previous
1-5 of 7
6-7 of 7
Next 2
Lecturer dr. S.M. van den Berg
Lecturer drs. C.M. Gerritsen
Contactperson for the course dr. I. van Sintemaartensdijk
Lecturer dr. I. van Sintemaartensdijk
Lecturer P.J.H. Slijkhuis","Research methods
The student has knowledge and insight into a number of different psychological research methods and their associated analytical techniques. The student is specifically able to:
  explain the purpose and operation of the most important quantitative and qualitative analytical techniques in relation to the research methods taught
describe the high tech equipment most commonly used in the BMSlab (e.g. eyetracking, VR) and explain the benefits and downsides of these and other mentioned technologies have to conduct psychological research
make a reasoned choice from the research methods taught when designing and evaluating (technological) interventions
design an analysis plan and explain why this plan is the best course of action
explain best practices in writing up research reports and apply style guidelines to these reports (APA)
explain best practices in oral presentations of research results



 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences","Advanced Research Methods for Conflict, Risk and Safety",,"Previous
1-5 of 7
6-7 of 7
Next 2
Lecturer prof.dr. E. Giebels
Contactperson for the course dr. M.S.D. Oostinga
Lecturer dr. M.S.D. Oostinga
Lecturer P.J.H. Slijkhuis
Lecturer dr.ir. P.W. de Vries","After this course, students can:
describe and explain current, ethical best practices and principles in conducting and reporting psychological research.
describe challenges and trade-offs when conducting field research in critical settings and to explain how to apply their own research knowledge in such situations
explain three distinct, advanced research methods relevant to the master track CRS for designing and conducting empirical research.
explain how one or more of these advanced research methods might be applied in a master thesis research.
use these advanced research methods on ecologically valid research problems or data: and analyze research challenges in the CRS domain and present the most suitable research method to different audiences.
  Connection to the work field
This course prepares students for the psychology work field in several ways. First, it provides a toolbox for performing psychological studies, and several novel ways to analyze data. Moreover, for students who will not continue in academia, it can provide them with a toolbox to better understand and interpret results and studies from papers that they will need to read for their profession.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Advanced Research Methods for Human Factors and Engineering Psychology,,"Lecturer S. Borsci
Contactperson for the course dr. R.H.J. van der Lubbe
Lecturer dr. R.H.J. van der Lubbe
Lecturer M. Schmettow","After taking this course students are able to: 
apply advanced methodologies relevant for research problems in HFE
know essential steps of using these methods
discuss the advantages and disadvantages of these methods
set up and use the required apparatus/software
draw conclusions from these research methods
communicate the results of the various methods
critically reflect on research in HFE
give a presentation on research in HFE
Connection to the work field
They will get to know how to apply several methodologies that are relevant for the work field, they get to know the essential steps, the advantages and disadvantages of the various methods, and they get an overview of the research in this field and learn to critically reflect on this research.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences","Advanced Research Methods for Psychology, Health and Technology",,"Previous
1-5 of 9
6-9 of 9
Next 4
Lecturer dr. C. Bode
Lecturer dr. T. Dekkers
Lecturer dr. S.M. Kelders
Lecturer dr. P.M. ten Klooster
Lecturer dr. M.L. Noordzij","In this course students:
learn to identify and describe key methodological issues relevant to a range of advanced research methods used in the field of Psychology, Health and Technology;
learn how to report scientifically and reflexively about main methodological issues, relating to 1) data collection 2) data analysis, 3) quality criteria and 4) ethics;
practice hands-on skills at basic level of advanced research methods in applied, ecologically valid settings;

Connection to the work field
The course will familiarize students with new, advanced research methods and paradigms that are expected to become increasingly important in both psychological research and applied (clinical) practice settings.
 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Advanced topics in Digital Marketing,,"Lecturer dr. E. Constantinides
Contactperson for the course dr. A. Leszkiewicz
Lecturer dr. A. Leszkiewicz
Lecturer R. Marinescu-Muster
Lecturer dr. S.A. de Vries","The main objective of the course is to familiarize and educate future marketers in skills and knowledge underpinning the Digital Transformation in the Marketing practice. The course reviews the current and emerging technology-based business practices that are important for today’s and tomorrow’s Digital Marketing practitioners; addresses the importance, impact and pervasiveness of  ICTs in today’s business environment and in particular in the Marketing domain.
Students develop knowledge, insights and practical experience into current theories, models, and management approaches in the field of marketing in digital environments and understand the importance of applied data science marketing management. This knowledge and insights are important in order to understand the background and impact of data-driven marketing in the everyday marketing practice.
Students get in touch with various aspects of ‘Social, Big- and Open Data’ based tools, the domain of Artificial Intelligence and its importance in management decision processes. Other focus areas of the course are the Consumer Neuroscience (Neuromarketing), and the Networked Society / Internet of Things (IoT)",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Advertising and Consumer Psychology,,"Lecturer R.J.J. Voorn
Contactperson for the course R.J.J. Voorn","Learning goals
At the end of this course, students will be able to: Relation with the final attainment targets:
1. explain and describe the fundamentals and the latest insights into the role of marketing communications within the  marketing eco-system; 1.2, 6.1.
2. identify and explain relevant theories relating to the offline and online communication of companies and their brands and their influence on the behaviour of consumers; 1.3, 4.2.
3. describe how offline and online (marketing) communication tools can be used to influence the attitude and behaviour of consumers; 2.2, 5.1.
4. evaluate the effectiveness of marketing communication tools in relation to marketing communication objectives in light of the discussed theories. 3.2, 3.4, 3.5, 3.6.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Aerospace Management & Operations,,"Lecturer dr. M.C. van der Heijden
Lecturer dr.ir. A.A. Meghoe
Lecturer dr. D.R.J. Prak
Contactperson for the course dr. D.R.J. Prak
Lecturer dr. E. Topan","After completing this module, students can:
Overall
Describe the structure and dynamics of the commercial aerospace industry, the roles and interests of its players;
Explain the interplay between technological developments, social factors, and business models in the aerospace industry;
Evaluate the behavior and performance of (departments of) airlines and airports on the basis of an assessment of their roles, interests, and relevant business aspects;
Develop a strategic plan for an airline and an airport and derive relevant business decisions from it;
Reflect on scientific and popular publications about the aerospace industry, identify and analyze problems addressed in these;
Collaborate and discuss in project groups of different sizes while solving a multi-disciplinary task;
Report and reflect on findings and actions by means of oral presentations and a written report;
  Aerospace Industry
Summarize the historical development of the commercial aerospace industry in conjunction with technological, social, and political aspects;
Describe the most prominent types of airlines, the products that they offer, their business models, and route structures;
Explain the economic and financial trade-offs of an airline and the factors that drive its demand;
Evaluate, reflect on, and discuss about real-world strategic and operational decisions of airlines;
  Airline Simulation Game
Analyze the business case of a simulated airline;
Develop a strategic plan for a simulated airline;
Combine the knowledge obtained in “Aerospace Industry” to derive operational decisions for a simulated airline;
Assume a role in a management team of a simulated airline, discuss, decide, and report on actions within and outside the team;
  Airport Management
Summarize the role of the airport in the aerospace industry, its relationship with airlines, and interplay with aircraft developments;
Describe the different types of airports, their operations, economics and the competition between them;
Reflect on the economic, social, and environmental impact of airports;
Evaluate, reflect on, and discuss about the performance of real airports and develop a vision on how this can be improved;
  Revenue Management
Summarize the role and principles of revenue management for an airline;
Apply basic methods for seat inventory control and overbooking;
Derive revenue management decisions for a simulated airline;
  Maintenance
Understand the role of maintenance and maintenance strategies in airline operations;
Model maintenance processes, systems reliability, and failure rates;
Analytically optimize maintenance decisions;
Understand the role of service logistics in managing resources required for maintenance;
Analytically optimize spare parts inventories;",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",After Sales Service Logistics,,"Contactperson for the course dr. M.C. van der Heijden
Lecturer dr. M.C. van der Heijden
Lecturer dr. E. Topan","Get familiar with concepts and methods for the design and optimization of after-sales service supply chain for maintaining advanced capital good. After successful completion of the course, the student understands:
the meaning of after-sales service logistics and the key decisions to influence its efficiency and effectiveness
the specifics of spare part inventory models compared to standard inventory models.
the impact of some new developments on after sales service supply chains (for example, additive manufacturing, or control towers for operational decision making). These new developments may change on a yearly basis.
Furthermore, the student is able to:
apply a wide range of spare part inventory models in a multi-item, multi-echelon, multi-indenture setting
apply Level-Of-Repair Analysis (LORA) for after-sales service supply chains, and to integrate it with multi-item, multi-echelon, multi-indenture spare part models",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Algebra/Getaltheorie,,"Lecturer dr.ir. J.A.H. Alkemade
Contactperson for the course dr.ir. J.A.H. Alkemade","Aanvullende vakinhoudelijke cursus voor de lerarenopleiding (master ECB ).
Cursus wordt verzorgd via het landelijke programma beta4all
Informatie over het rooster en de inschrijving is te vinden op de website WISK4ALL – Programma – Beta4all",,,Dutch,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Analyse,,"Lecturer dr.ir. J.A.H. Alkemade
Contactperson for the course dr.ir. J.A.H. Alkemade","Aanvullende vakinhoudelijke cursus voor de lerarenopleiding (master ECB ).
Cursus wordt verzorgd via het landelijke programma beta4all
Informatie over het rooster en de inschrijving is te vinden op de website WISK4ALL – Programma – Beta4all",,,Dutch,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Anticipation and evaluation of emerging technologies,,"Lecturer dr. K.E. Konrad
Contactperson for the course dr. K.E. Konrad
Lecturer dr. Y. Saghai","This course connects to the final qualification K2, K3, K4, K6, S1, S3-S10 of the PSTS programme, according to the following learning objectives
 
At the end of the course the student is able to
to plan, coordinate and conduct a cooperative research project (contributing to S1, S2, S3, S5 of the PSTS final qualifications)
analyze the social dynamics of expectations and actual patterns of moral argumentation concerning new and emerging science and technologies in society (contributing to S4 and S7 of the PSTS final qualifications)
apply, critically compare and evaluate different methods to improve the quality of anticipation and ethical and societal evaluation of new and emerging science and technologies (contributing to S6, S7 and S9 of the PSTS final qualifications)
to articulate and defend one's own position with regard to methods for anticipation and ethical and societal evaluation of new and emerging science and technologies (contributing to S4 and S6 of the PSTS final qualifications)
communicate research and proposals to colleagues, as well as professionals in relevant domains (contributing to S8 and S10 of the PSTS final qualifications)
to reflect on the conceptual, sociocultural and normative assumptions guiding current practices and proposals to anticipate and evaluate new and emerging science and technologies from an ethical and social perspective (contributing to S6 of the PSTS final qualifications)",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Applied Communication Skills,,"Previous
1-5 of 7
6-7 of 7
Next 2
Lecturer dr. A.Z. Bosch
Contactperson for the course dr. A.Z. Bosch
Lecturer J.S. Overduin
Lecturer N.J. Peeters
Lecturer J. Pouls","At the end of the study unit Applied Communication Skills (ACS) the student will be able to:
recognize and identify psychological communication skills
conduct a professional conversation by applying psychological communication skills
providing feedback on professional psychological conversations of fellow students  
reflect in words and in writing on (own) behaviour
connect to the frame of reference of the client
build a trustful relationship with the client
be professional during interaction with more than one other person in a professional setting by applying psychological communication skills
switch perspectives during interactions
providing feedback on group conversations
apply theories on group dynamics on group behaviour
create the transfer of theory, exercises and discussions

1 ...interact professionally with others 1-1 (language, clothing, atmosphere, presence)
2 ...to guide a conversation following the needs and the line of thinking of the client:
recognize and identify psychological communication skills
 conduct a professional conversation by applying psychological communication skills
 providing feedback on professional psychological conversations of fellow students  
 reflect in words and in writing on (own) behaviour
 connect to the frame of reference of the client
 build a trustful relationship with the client
3 ...work in a conversation according to the cooperation model (creating trust, working together, focus on following the client first)
4 …recognize and apply the basic and advanced communication skills
4 ...reflect on your personal patterns
5 …connect their personal patterns to the application and timing of specific communication skills
6 … reflect on the impact of your personal pattern in interaction with others
7 … actively step back from own reference frame and switch to perspective of others
8 ...explore of your personal patterns and challenges
9…. Observe the impact of own and others interaction
10 ...provide  and receive feedback





 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Applied Financial Engineering,,"Lecturer dr.ir. J.H.M. Anderluh
Examiner dr. B. Roorda
Contactperson for the course dr. B. Roorda","Design and development of an innovative financial product, taking into account relevant aspects of the issuing company and the market.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Applied Psychodiagnostics: Case Report,,"Previous
1-5 of 7
6-7 of 7
Next 2
Lecturer dr. A.Z. Bosch
Lecturer dr. E.J. de Bruin
Lecturer T.R. Elfrink
Lecturer Externe Docent
Lecturer drs. N. Keesmekers","After successful completion of the ‘Applied Psychodiagnostics: Case Report’ study unit, the student is capable of:
Empirically conducting the diagnostic process in a case study, taking mental disorders and symptoms into account just as well-being, and document the entire process and the conclusions in a psychological report according to the Dutch official guidelines (BAPD).

 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",Applied Statistical Learning,,"Lecturer dr. C.G.M. Oudshoorn
Contactperson for the course dr. C.G.M. Oudshoorn","After this course the student is able to
Use, apply and understand several types of advanced statistical learning models.
To apply different methods to build and validate a statistical learning model, including variable selection.
To deal with missing data with appropriate methods.
To critically appraise the outcomes of such statistical models for health care or other application fields
Use R and Rstudio for applying statistical learning
Apply his/her obtained knowledge to a real life practical problem",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Behavioural, Management and Social sciences",MEEM Introduction Physical Aspects of Energy and Sustainable Development,,"Lecturer dr. G. Özerol
Contactperson for the course dr. G. Özerol","The objective of this course is to provide an introduction to the different physical aspects of energy and sustainable energy .
At the end of the course the learner shall have proven (by answering the questions posed) skills and competences in various areas and be able to:
Demonstrate knowledge and understanding of the different physical aspects of energy and sustainable development
Demonstrate understanding of natural resource reservoir of the world, how it degrades and the instruments to measure physical degradation
Demonstrate knowledge and understanding of the impact of human activity on the physical resources of the world.
Demonstrate knowledge and understanding of the concept of exergy as a unified standard for the physical component of sustainable development.
Demonstrate the ability to compare and evaluate the different types of energy and their impacts on the environment
Demonstrate understanding of the differences between conventional and renewable energy resources
Critically evaluate the different types of energy and their pros and cons for socio-economic development of industrial societies.
Demonstrate knowledge and understanding of the most important energy supply chains in modern industrial society.",,,English,,,,,https://www.utwente.nl/en/,
